"ASVID","nahant_unf_d0_1080","nahant_unf_d1_1083","nahant_unf_d2_1086","nahant_unf_d3_1089","nahant_unf_d4_1092","nahant_unf_d5_1095","nahant_unf_d6_1098","nahant_unf_d7_1101","nahant_unf_d8_1104","nahant_unf_d9_1107","nahant_unf_d10_1110","nahant_unf_d11_1113","nahant_unf_d12_1116","nahant_unf_d13_1119","nahant_unf_d14_1122","nahant_unf_d15_1125","nahant_unf_d16_1128","nahant_unf_d17_1131","nahant_unf_d18_1134","nahant_unf_d19_1137","nahant_unf_d20_1140","nahant_unf_d21_1143","nahant_unf_d22_1146","nahant_unf_d23_1149","nahant_unf_d24_1152","nahant_unf_d25_1155","nahant_unf_d26_1158","nahant_unf_d27_1161","nahant_unf_d28_1164","nahant_unf_d29_1167","nahant_unf_d30_1170","nahant_unf_d31_1173","nahant_unf_d32_1176","nahant_unf_d33_1180","nahant_unf_d34_1182","nahant_unf_d35_1185","nahant_unf_d36_1188","nahant_unf_d37_1191","nahant_unf_d38_1194","nahant_unf_d39_1197","nahant_unf_d40_1200","nahant_unf_d41_1203","nahant_unf_d42_1206","nahant_unf_d43_1209","nahant_unf_d44_1212","nahant_unf_d45_1215","nahant_unf_d46_1218","nahant_unf_d47_1221","nahant_unf_d48_1224","nahant_unf_d49_1227","nahant_unf_d50_1230","nahant_unf_d51_1233","nahant_unf_d52_1236","nahant_unf_d53_1239","nahant_unf_d54_1242","nahant_unf_d55_1245","nahant_unf_d56_1248","nahant_unf_d57_1251","nahant_unf_d58_1254","nahant_unf_d59_1257","nahant_unf_d60_1260","nahant_unf_d61_1263","nahant_unf_d62_1266","nahant_unf_d63_1269","nahant_unf_d64_1272","nahant_unf_d65_1275","nahant_unf_d66_1278","nahant_unf_d67_1281","nahant_unf_d68_1284","nahant_unf_d69_1287","nahant_unf_d70_1290","nahant_unf_d71_1293","nahant_unf_d72_1296","nahant_unf_d73_1301","nahant_unf_d75_1304","nahant_unf_d76_1307","nahant_unf_d77_1310","nahant_unf_d78_1313","nahant_unf_d79_1316","nahant_unf_d81_1322","nahant_unf_d82_1325","nahant_unf_d83_1328","nahant_unf_d85_1334","nahant_unf_d86_1337","nahant_unf_d87_1340","nahant_unf_d88_1343","nahant_unf_d89_1346","nahant_unf_d90_1349","nahant_unf_d91_1352","nahant_unf_d92_1355"
"OTU_167",-2.35990631676608,-2.35903367841675,-2.40663916490501,-2.38281413518105,-2.39403115461627,-2.33951600112514,-2.39309310187939,-2.35976281885399,-2.38048719457141,-2.48240740970609,-2.37982549999001,-2.45973202569078,-2.38893673304237,-2.35587249640354,-2.35549117987745,-2.37483938407918,-2.39826229998715,-2.34240661443909,-2.3856165823249,-2.44260402958071,-2.41017306254779,-2.3882160241881,-2.3745419174818,-2.40570038472106,-2.43730335437675,-2.48195661513669,0,-2.36920145810589,-2.36837515942541,-2.3756783961173,0,1.6094379124341,1.6094379124341,3.04452243772342,3.13549421592915,3.80666248977032,3.8286413964891,2.94443897916644,1.38629436111989,0.693147180559945,1.79175946922805,-2.40593412981797,0,0.693147180559945,1.38629436111989,0.693147180559945,1.38629436111989,-2.45528932987905,0,0,1.09861228866811,1.38629436111989,1.79175946922805,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0.693147180559945,-2.39014134610204,0.693147180559945,1.09861228866811,0.693147180559945,0,0,-2.45365494408707,0,0.693147180559945,1.09861228866811,-2.37270908180183,-2.39831177067214,1.6094379124341,1.6094379124341,-2.52070819134582,1.09861228866811,2.39789527279837,2.30258509299405,3.68887945411394,2.484906649788,4.11087386417331,3.97029191355212,2.77258872223978,2.07944154167984,2.39789527279837,1.09861228866811,2.484906649788,0,2.30258509299405,1.6094379124341,0.693147180559945
"OTU_138",2.30258509299405,2.30258509299405,1.79175946922805,0.693147180559945,1.38629436111989,2.70805020110221,2.30258509299405,2.94443897916644,2.63905732961526,2.19722457733622,2.07944154167984,2.63905732961526,3.55534806148941,3.61091791264422,4.27666611901606,3.40119738166216,3.52636052461616,4.04305126783455,3.61091791264422,2.484906649788,3.46573590279973,2.07944154167984,1.94591014905531,2.07944154167984,1.94591014905531,1.6094379124341,2.30258509299405,1.6094379124341,2.19722457733622,2.07944154167984,1.94591014905531,1.6094379124341,1.38629436111989,-1.83326029997565,1.09861228866811,0.693147180559945,2.484906649788,1.09861228866811,-1.77911557393315,-1.84200088309163,-1.83886003794653,1.38629436111989,1.94591014905531,0,2.484906649788,1.6094379124341,2.19722457733622,2.56494935746154,1.38629436111989,2.19722457733622,2.07944154167984,0,0,1.09861228866811,0,3.09104245335832,2.83321334405622,1.6094379124341,0.693147180559945,2.70805020110221,1.79175946922805,2.70805020110221,0.693147180559945,2.94443897916644,3.09104245335832,2.30258509299405,-1.81310347934862,0,1.38629436111989,1.38629436111989,2.07944154167984,0,2.19722457733622,0,1.09861228866811,-1.75628470699601,1.6094379124341,2.39789527279837,2.39789527279837,1.79175946922805,1.09861228866811,0.693147180559945,2.19722457733622,2.19722457733622,2.07944154167984,2.484906649788,2.30258509299405,2.39789527279837,2.94443897916644,2.99573227355399
"OTU_1186",-4.22870699066391,0,-4.27543983880284,-4.25161480907888,-4.26283182851411,-4.20831667502297,-4.26189377577723,0,-4.24928786846924,-4.35120808360392,-4.24862617388785,-4.32853269958861,1.09861228866811,1.09861228866811,1.79175946922805,-4.24364005797701,1.09861228866811,-4.21120728833693,-4.25441725622274,0,-4.27897373644563,-4.25701669808594,0,0,-4.30610402827458,0,0,-4.23800213200372,-4.23717583332324,-4.24447907001513,0.693147180559945,-4.31690598934512,-4.2954995454567,-4.34591686271655,-4.30811192247353,0.693147180559945,-4.25705390485028,0,-4.29177213667405,-4.35465744583254,-4.35151660068743,0.693147180559945,-4.28224047719981,-4.29856610607226,-4.30767707215353,1.09861228866811,1.38629436111989,0.693147180559945,0.693147180559945,0,0,-4.3003986739251,-4.26238214600951,-4.24116291662532,-4.2954448425504,0,0,-4.31393498316379,-4.35230095397112,1.09861228866811,-4.31950176486962,-4.26548484954131,-4.33996760415263,-4.24689004117729,-4.23860738199945,-4.32245561798491,-4.32576004208952,-4.25477205862987,-4.24266127605957,-4.24150975569966,0,-4.29439803927178,0,-4.38950886524366,0,0,-4.23657168030485,0,-4.21672834377417,0,-4.27799062293586,0,0.693147180559945,-4.25338155853248,1.38629436111989,1.6094379124341,0.693147180559945,1.09861228866811,0.693147180559945,1.6094379124341
"OTU_539",-4.7438710160285,-4.74299837767918,-4.79060386416743,-4.76677883444347,0,-4.72348070038756,-4.77705780114182,-4.74372751811642,-4.76445189383383,-4.86637210896851,0,-4.8436967249532,-4.77290143230479,-4.73983719566596,0,-4.7588040833416,-4.78222699924958,-4.72637131370152,-4.76958128158733,0.693147180559945,0,-4.77218072345053,-4.75850661674422,-4.78966508398349,-4.82126805363917,-4.86592131439911,-4.76700253466162,-4.75316615736831,-4.75233985868783,-4.75964309537972,-4.74002458936323,1.79175946922805,0.693147180559945,0.693147180559945,-4.82327594783812,-4.76116757647606,-4.77221793021487,-4.80980485870488,-4.80693616203864,-4.86982147119712,-4.86668062605202,-4.78989882908039,-4.7974045025644,-4.81373013143685,-4.82284109751812,-4.77889785077089,-4.75774802210568,0.693147180559945,-4.77162169076318,0,-4.79964615448536,-4.81556269928969,-4.7775461713741,-4.75632694198991,-4.81060886791499,-4.7819714332735,-4.75794823119326,-4.82909900852838,-4.86746497933571,0,-4.83466579023421,-4.7806488749059,-4.85513162951721,-4.76205406654188,1.09861228866811,-4.8376196433495,-4.84092406745411,-4.76993608399446,-4.75782530142416,0,-4.78227646993457,-4.80956206463637,-4.83329588120479,2.63905732961526,1.94591014905531,-4.7841052951015,-4.75173570566944,-4.73746114867831,-4.73189236913876,0,-4.79315464830044,-4.7557394321767,-4.78257722125912,-4.76854558389707,-4.74769737148346,-4.74114502626812,-4.72856357865003,-4.73961798012444,-4.73580082221356,-4.72755780314624
"OTU_286",0,0,1.09861228866811,0.693147180559945,0.693147180559945,-3.83362322558156,0,1.6094379124341,0,2.63905732961526,-3.87393272444643,0.693147180559945,0,-3.84997972085996,-3.84959840433388,0,0.693147180559945,-3.83651383889552,1.09861228866811,1.94591014905531,2.39789527279837,1.6094379124341,0,0,0.693147180559945,1.09861228866811,-3.87714505985562,0.693147180559945,1.09861228866811,-3.86978562057372,-3.85016711455723,0.693147180559945,-3.92080609601529,1.09861228866811,0,-3.87131010167006,-3.88236045540887,-3.91994738389888,0,0,-3.97682315124602,0,0,0.693147180559945,0,-3.88904037596489,-3.86789054729968,0,0.693147180559945,0.693147180559945,-3.90978867967936,0.693147180559945,-3.8876886965681,0,-3.92075139310899,-3.89211395846751,0.693147180559945,0,-3.97760750452971,0.693147180559945,-3.94480831542821,0,0,0,-3.86391393255804,0,0,-3.88007860918846,-3.86796782661816,-3.86681630625825,-3.89241899512857,0,0.693147180559945,0,0.693147180559945,-3.8942478202955,-3.86187823086344,-3.84760367387231,-3.84203489433276,0,-3.90329717349445,-3.8658819573707,-3.89271974645312,-3.87868810909107,-3.85783989667746,-3.85128755146212,-3.83870610384403,-3.84976050531844,-3.84594334740756,-3.83770032834024
"OTU_1436",-4.68069211440697,-4.67981947605765,-4.7274249625459,-4.70359993282194,-4.71481695225716,-4.66030179876603,-4.71387889952029,-4.68054861649488,-4.7012729922123,-4.80319320734698,-4.7006112976309,-4.78051782333167,-4.70972253068326,-4.67665829404443,-4.67627697751835,-4.69562518172007,-4.71904809762804,-4.66319241207999,-4.7064023799658,-4.7633898272216,-4.73095886018868,-4.709001821829,-4.69532771512269,-4.72648618236196,-4.75808915201764,-4.80274241277758,-4.70382363304008,-4.68998725574678,-4.6891609570663,-4.69646419375819,-4.6768456877417,-4.76889111308818,-4.74748466919976,-4.79790198645961,0,0,-4.70903902859334,-4.74662595708335,0.693147180559945,0.693147180559945,1.09861228866811,-4.72671992745886,0,0.693147180559945,0,-4.71571894914936,0,-4.77607512751995,-4.70844278914165,0,-4.73646725286383,1.09861228866811,-4.71436726975257,-4.69314804036838,1.09861228866811,0,-4.69476932957172,0,-4.80428607771418,0,1.09861228866811,1.94591014905531,0.693147180559945,0,-4.69059250574251,0,1.09861228866811,0,-4.69464639980263,0,0,0,-4.77011697958326,0,-4.71891651217592,-4.72092639347997,-4.68855680404791,-4.67428224705678,-4.66871346751722,0,0,-4.69256053055517,0,-4.70536668227554,-4.68451846986193,-4.67796612464659,-4.6653846770285,-4.67643907850291,-4.67262192059203,-4.66437890152471
"OTU_366",-4.24177907223126,0.693147180559945,-4.28851192037019,-4.26468689064623,-4.27590391008146,-4.22138875659033,0,-4.24163557431918,-4.2623599500366,-4.36428016517127,-4.2616982554552,1.38629436111989,0,-4.23774525186873,-4.23736393534264,0,0,-4.22427936990428,0,-4.32447678504589,0.693147180559945,-4.27008877965329,-4.25641467294698,0,-4.31917610984193,-4.36382937060187,-4.26491059086438,-4.25107421357108,-4.25024791489059,-4.25755115158248,0,1.94591014905531,-4.30857162702405,-4.3589889442839,-4.32118400404088,-4.25907563267882,-4.27012598641763,0,0,-4.36772952739989,0,-4.28780688528315,0,-4.31163818763961,0,-4.27680590697366,-4.25565607830845,-4.33716208534424,-4.26952974696595,0,-4.29755421068812,1.38629436111989,0,1.09861228866811,-4.30851692411775,1.38629436111989,-4.25585628739602,-4.32700706473114,1.38629436111989,-4.27201410156723,0.693147180559945,0.693147180559945,1.94591014905531,-4.25996212274464,0,1.09861228866811,1.6094379124341,1.09861228866811,-4.25573335762693,1.6094379124341,0,0,-4.33120393740755,0,-4.28000347000022,-4.28201335130426,-4.2496437618722,0,-4.22980042534152,-4.2974010968333,-4.29106270450321,-4.25364748837947,-4.28048527746188,-4.26645364009983,-4.24560542768623,-4.23905308247089,-4.2264716348528,-4.23752603632721,-4.23370887841633,-4.22546585934901
"OTU_1220",0,-4.47729521194617,-4.52490069843442,-4.50107566871046,-4.51229268814569,-4.45777753465456,-4.51135463540881,-4.47802435238341,0,-4.6006689432355,-4.49808703351943,-4.5779935592202,-4.50719826657179,-4.47413402993296,-4.47375271340687,0,0,-4.46066814796851,-4.50387811585432,-4.56086556311012,-4.52843459607721,-4.50647755771752,0,-4.52396191825048,0,-4.6002181486661,0,-4.48746299163531,0,-4.49393992964671,-4.47432142363023,0,-4.54496040508828,-4.59537772234813,0.693147180559945,1.38629436111989,2.30258509299405,2.07944154167984,1.6094379124341,1.09861228866811,-4.60097746031902,0.693147180559945,-4.53170133683139,-4.54802696570384,-4.55713793178511,-4.51319468503789,-4.49204485637268,-4.57355086340847,-4.50591852503018,0,-4.53394298875235,-4.54985953355668,-4.5118430056411,-4.4906237762569,-4.54490570218198,-4.5162682675405,-4.49224506546025,0,-4.60176181360271,-4.50840287963146,0.693147180559945,-4.51494570917289,-4.58942846378421,-4.49635090080887,-4.48806824163104,-4.57191647761649,-4.57522090172111,0,-4.49212213569116,-4.49097061533125,-4.51657330420156,-4.54385889890336,-4.56759271547178,-4.63896972487524,0,-4.5184021293685,-4.48603253993643,1.09861228866811,-4.46618920340575,1.38629436111989,0,-4.4900362664437,-4.51687405552611,0,0,-4.47544186053512,-4.46286041291703,-4.47391481439144,0,-4.46185463741324
"OTU_462",1.6094379124341,0,-3.53164892542414,0,0,0.693147180559945,1.09861228866811,0,1.38629436111989,-3.60741717022522,-3.50483526050914,1.09861228866811,2.19722457733622,2.83321334405622,1.94591014905531,2.07944154167984,2.56494935746154,2.56494935746154,1.79175946922805,2.56494935746154,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,-3.56231311489588,0,-3.50804759591833,-3.49421121862502,-3.49338491994454,-3.50068815663643,-3.48106965061994,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,-3.61086653245384,0,-3.5309438903371,0,-3.55477519269356,-3.56388615877483,0.693147180559945,0.693147180559945,0,-3.51266675201989,-3.58438904067454,-3.54069121574207,-3.5566077605464,-3.51859123263081,-3.49737200324662,-3.5516539291717,0.693147180559945,-3.49899329244997,-3.57014406978509,-3.60851004059242,0,-3.57571085149092,0.693147180559945,-3.59617669077393,0,-3.49481646862075,0,0.693147180559945,-3.51098114525117,-3.49887036268087,-3.49771884232096,0.693147180559945,0,0,1.6094379124341,-3.52314047505417,1.38629436111989,0,-3.47850620993502,-3.47293743039547,-3.54053810188725,-3.53419970955716,-3.49678449343341,0,-3.50959064515378,-3.48874243274017,0,0,0,-3.47684588347027,-3.46860286440295
"OTU_511",-3.64525872736039,-3.64438608901107,-3.69199157549932,-3.66816654577536,-3.67938356521059,-3.62486841171945,-3.67844551247371,-3.64511522944831,-3.66583960516572,-3.7677598203004,-3.66517791058432,-3.74508443628509,-3.67428914363668,-3.64122490699785,-3.64084359047177,-3.66019179467349,-3.68361471058147,-3.62775902503341,-3.67096899291922,-3.72795644017502,-3.69552547314211,-3.67356843478242,-3.65989432807611,-3.69105279531538,-3.72265576497106,-3.767309025731,-3.66839024599351,0,-3.65372757001972,-3.66103080671161,0,-3.7334577260416,0,0.693147180559945,-3.72466365917001,-3.66255528780795,-3.67360564154676,-3.71119257003677,-3.70832387337053,0,1.38629436111989,-3.69128654041228,2.19722457733622,1.79175946922805,2.30258509299405,2.30258509299405,2.89037175789616,0.693147180559945,1.94591014905531,1.38629436111989,1.6094379124341,0.693147180559945,2.07944154167984,0.693147180559945,-3.71199657924688,-3.6833591446054,0,-3.73048671986027,0,0,-3.7360535015661,0,-3.7565193408491,-3.66344177787377,-3.65515911869593,-3.73900735468139,-3.742311778786,-3.67132379532635,-3.65921301275605,-3.65806149239614,-3.68366418126646,-3.71094977596826,-3.73468359253668,-3.80606060194014,0,1.09861228866811,1.94591014905531,0.693147180559945,1.6094379124341,0.693147180559945,0.693147180559945,1.79175946922805,-3.68396493259101,1.09861228866811,1.09861228866811,0,0.693147180559945,-3.64100569145633,0,1.09861228866811
